Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper
54136747 0,057 1,471 0,681 0,013 1,565 0,711 
54136922 0,057 1,464 0,681 0,019 1,550 0,720 
54137061 0,058 1,457 0,681 0,024 1,537 0,729 
54137181 0,058 1,450 0,681 0,027 1,526 0,736 
54137367 0,058 1,443 0,681 0,032 1,512 0,746 
54137533 0,058 1,436 0,681 0,035 1,503 0,753 
54137644 0,058 1,429 0,681 0,037 1,496 0,756 
54137817 0,058 1,422 0,681 0,042 1,484 0,761 
54137969 0,058 1,415 0,681 0,047 1,471 0,763 
54138129 0,058 1,408 0,681 0,051 1,460 0,763 
54138315 0,058 1,401 0,681 0,054 1,447 0,758 
54138500 0,058 1,394 0,681 0,058 1,433 0,749 
54138681 0,058 1,387 0,681 0,060 1,427 0,737 
54138885 0,059 1,380 0,681 0,061 1,426 0,723 
54139047 0,059 1,373 0,681 0,059 1,426 0,703 
54139197 0,059 1,366 0,681 0,054 1,426 0,684 
54139389 0,059 1,359 0,681 0,049 1,426 0,670 
54139544 0,059 1,352 0,681 0,043 1,423 0,659 
54139696 0,059 1,345 0,681 0,039 1,419 0,653 
54139873 0,059 1,338 0,681 0,036 1,412 0,647 
54140000 0,059 1,331 0,681 0,034 1,406 0,645 
54140096 0,059 1,326 0,681 0,034 1,403 0,646 
54140218 0,059 1,319 0,681 0,033 1,395 0,649 
54140347 0,059 1,312 0,681 0,033 1,395 0,649 
54140492 0,060 1,305 0,681 0,034 1,386 0,658 
54140596 0,060 1,298 0,681 0,035 1,381 0,663 
54140740 0,060 1,291 0,681 0,037 1,374 0,674 
54140912 0,060 1,284 0,681 0,038 1,369 0,681 
54141061 0,060 1,277 0,681 0,041 1,360 0,694 
54141268 0,060 1,265 0,681 0,044 1,351 0,703 
54141433 0,060 1,258 0,681 0,047 1,339 0,712 
54141596 0,060 1,251 0,681 0,050 1,327 0,716 
54141751 0,060 1,243 0,681 0,052 1,318 0,715 
54141929 0,060 1,236 0,681 0,052 1,310 0,712 
54142070 0,061 1,229 0,681 0,051 1,305 0,706 
54142177 0,061 1,229 0,681 0,051 1,303 0,702 
54142297 0,061 1,229 0,681 0,049 1,299 0,694 
54142412 0,061 1,229 0,681 0,048 1,298 0,691 
54142558 0,061 1,229 0,681 0,044 1,293 0,681 
54142700 0,061 1,229 0,681 0,041 1,291 0,676 
54142795 0,061 1,229 0,681 0,041 1,291 0,675 
54142948 0,061 1,229 0,681 0,036 1,294 0,671 
54143151 0,061 1,229 0,681 0,033 1,300 0,670 
54143290 0,061 1,229 0,681 0,030 1,311 0,670 
54143468 0,061 1,229 0,681 0,029 1,315 0,671 
54143645 0,061 1,229 0,681 0,030 1,323 0,674 
54143807 0,061 1,229 0,681 0,033 1,327 0,678 
54143983 0,061 1,229 0,681 0,039 1,328 0,680 
54144134 0,061 1,229 0,681 0,043 1,325 0,679 
54144297 0,061 1,229 0,681 0,047 1,322 0,676 
54144444 0,061 1,229 0,681 0,050 1,318 0,672 
54144566 0,061 1,229 0,681 0,051 1,317 0,669 
54144895 0,061 1,229 0,681 0,052 1,313 0,664 
54145096 0,061 1,229 0,681 0,048 1,303 0,656 
54145295 0,061 1,229 0,681 0,043 1,296 0,650 
54145445 0,061 1,229 0,681 0,034 1,289 0,645 
54145599 0,061 1,229 0,681 0,022 1,284 0,640 
54145784 0,061 1,229 0,681 0,013 1,282 0,640 
54145943 0,061 1,229 0,681 0,007 1,280 0,642 
54146080 0,061 1,229 0,681 0,005 1,279 0,646 
54146198 0,061 1,229 0,681 0,004 1,278 0,649 
54146334 0,061 1,229 0,681 0,004 1,275 0,658 
54146566 0,061 1,229 0,681 0,005 1,274 0,670 
54146731 0,061 1,229 0,681 0,006 1,274 0,677 
54146816 0,061 1,229 0,681 0,007 1,275 0,683 
54146947 0,061 1,229 0,681 0,009 1,276 0,689 
54147015 0,061 1,229 0,681 0,009 1,276 0,690 
54147197 0,061 1,229 0,681 0,013 1,278 0,699 
54147393 0,061 1,229 0,681 0,015 1,279 0,702 
54147548 0,061 1,229 0,681 0,019 1,281 0,706 
54147700 0,061 1,229 0,681 0,024 1,284 0,709 
54147897 0,061 1,229 0,681 0,027 1,286 0,710 
54148027 0,061 1,229 0,681 0,030 1,290 0,708 
54148092 0,061 1,229 0,681 0,030 1,291 0,708 
54148249 0,061 1,229 0,681 0,033 1,297 0,704 
54148391 0,061 1,229 0,681 0,034 1,300 0,702 
54148567 0,061 1,229 0,681 0,037 1,308 0,693 
54148732 0,061 1,229 0,681 0,043 1,315 0,679 
54148911 0,061 1,229 0,681 0,045 1,317 0,670 
54149064 0,061 1,229 0,681 0,048 1,315 0,656 
54149218 0,061 1,229 0,681 0,049 1,312 0,649 
54149431 0,061 1,229 0,681 0,048 1,305 0,636 
54149585 0,061 1,229 0,681 0,047 1,300 0,631 
54149746 0,061 1,229 0,681 0,046 1,295 0,629 
54149914 0,061 1,229 0,681 0,045 1,290 0,631 
54150001 0,061 1,229 0,681 0,044 1,290 0,632 
54150147 0,061 1,229 0,681 0,043 1,286 0,639 
54150308 0,061 1,229 0,681 0,041 1,284 0,647 
54150495 0,061 1,229 0,681 0,039 1,283 0,657 
54150650 0,061 1,229 0,681 0,037 1,280 0,666 
54150867 0,061 1,229 0,681 0,037 1,276 0,679 
54151031 0,061 1,229 0,681 0,036 1,273 0,687 
54151125 0,061 1,229 0,681 0,036 1,273 0,692 
54151259 0,061 1,229 0,681 0,036 1,275 0,698 
54151316 0,061 1,229 0,681 0,036 1,276 0,700 
54151478 0,061 1,229 0,681 0,036 1,277 0,704 
54151626 0,061 1,229 0,681 0,035 1,278 0,706 
54151783 0,061 1,229 0,681 0,034 1,280 0,712 
54151959 0,061 1,229 0,681 0,033 1,283 0,719 
54152181 0,061 1,229 0,681 0,029 1,283 0,725 
54152353 0,061 1,229 0,681 0,026 1,283 0,729 
54152518 0,061 1,229 0,681 0,023 1,284 0,731 
54152698 0,061 1,229 0,681 0,020 1,286 0,731 
54152833 0,061 1,229 0,681 0,018 1,287 0,730 
54152917 0,061 1,229 0,681 0,017 1,287 0,729 
54153036 0,061 1,229 0,681 0,015 1,287 0,727 
54153178 0,061 1,229 0,681 0,015 1,286 0,725 
54153332 0,061 1,229 0,681 0,011 1,278 0,714 
54153533 0,061 1,229 0,681 0,010 1,271 0,705 
54153760 0,061 1,229 0,681 0,010 1,265 0,695 
54153961 0,061 1,229 0,681 0,009 1,262 0,682 
54154145 0,061 1,229 0,681 0,008 1,263 0,672 
54154317 0,061 1,229 0,681 0,006 1,265 0,666 
54154464 0,061 1,229 0,681 0,003 1,268 0,658 
54154577 0,061 1,229 0,681 0,002 1,270 0,655 
54154709 0,061 1,229 0,681 -0,002 1,274 0,650 
54154883 0,061 1,229 0,681 -0,005 1,276 0,646 
54155026 0,061 1,229 0,681 -0,008 1,277 0,643 -110 -71 -97 -90 38 
54155195 0,061 1,229 0,681 -0,010 1,274 0,640 -111 -71 -97 -90 38 
54155394 0,061 1,229 0,681 -0,010 1,271 0,638 -111 -72 -98 -90 38 
54155581 0,061 1,229 0,681 -0,011 1,273 0,636 -111 -72 -98 -90 38 
54155713 0,061 1,229 0,681 -0,007 1,285 0,635 -111 -73 -98 -90 38 
54155913 0,061 1,229 0,681 -0,006 1,286 0,634 -110 -72 -98 -90 38 
54155983 0,061 1,229 0,681 -0,010 1,284 0,634 -110 -72 -97 -90 38 
54156221 0,061 1,229 0,681 -0,028 1,275 0,635 -110 -72 -97 -90 38 
54156360 0,061 1,229 0,681 -0,057 1,264 0,636 -110 -72 -97 -90 38 
54156445 0,061 1,229 0,681 -0,077 1,258 0,638 -110 -72 -97 -90 38 
54156680 0,061 1,229 0,681 -0,144 1,239 0,644 -110 -72 -97 -90 38 -111.00 -73.00 -95.00 -89.00 25.00
54156831 0,061 1,229 0,681 -0,262 1,222 0,656 -110 -72 -97 -90 38 -111.00 -74.00 -96.00 -89.00 25.00
54156980 0,061 1,229 0,681 -0,353 1,219 0,668 -110 -72 -97 -90 38 
54157166 0,061 1,229 0,681 -0,434 1,223 0,679 -110 -73 -97 -90 38 
54157303 0,061 1,229 0,681 -0,541 1,235 0,696 -109 -73 -97 -90 38 
54157396 0,061 1,229 0,681 -0,569 1,239 0,701 -109 -73 -97 -90 38 -111.00 -74.00 -95.00 -89.00 25.00
54157534 0,061 1,229 0,681 -0,635 1,251 0,713 -109 -73 -97 -90 38 
54157712 0,061 1,229 0,681 -0,665 1,257 0,720 -109 -73 -97 -90 38 
54157860 0,061 1,229 0,681 -0,699 1,267 0,728 -109 -73 -97 -90 38 
54157944 0,061 1,229 0,681 -0,704 1,269 0,729 -109 -73 -97 -90 38 
54158147 0,061 1,229 0,681 -0,686 1,269 0,724 -109 -73 -97 -90 38 
54158329 0,061 1,229 0,681 -0,656 1,266 0,717 -109 -73 -97 -90 38 
54158553 0,061 1,229 0,681 -0,557 1,257 0,691 -109 -73 -97 -90 38 
54158752 0,061 1,229 0,681 -0,466 1,247 0,664 -109 -73 -97 -90 38 
54158938 0,061 1,229 0,681 -0,383 1,238 0,636 -109 -73 -97 -90 38 
54159096 0,061 1,229 0,681 -0,303 1,233 0,608 -109 -73 -97 -90 38 
54159281 0,061 1,229 0,681 -0,209 1,229 0,576 -109 -73 -97 -90 38 
54159458 0,061 1,229 0,681 -0,137 1,230 0,553 -109 -73 -97 -90 38 
54159662 0,061 1,229 0,681 -0,061 1,234 0,535 -109 -73 -97 -90 38 
54159815 0,061 1,229 0,681 -0,006 1,238 0,531 -110 -72 -97 -90 38 
54159948 0,061 1,229 0,681 0,038 1,244 0,535 -110 -72 -97 -90 38 
54160032 0,061 1,229 0,681 0,046 1,245 0,537 -109 -73 -97 -90 38 
54160227 0,061 1,229 0,681 0,083 1,254 0,552 -109 -72 -97 -90 38 
54160376 0,061 1,229 0,681 0,117 1,266 0,583 -109 -73 -97 -90 38 
54160528 0,061 1,229 0,681 0,135 1,274 0,611 -109 -73 -97 -90 38 -110.00 -74.00 -95.00 -89.00 25.00
54160678 0,061 1,229 0,681 0,152 1,282 0,647 -109 -73 -97 -90 38 
54160864 0,061 1,229 0,681 0,162 1,288 0,677 -109 -73 -97 -90 38 
54160946 0,061 1,229 0,681 0,169 1,293 0,699 -109 -73 -97 -90 38 
54161069 0,061 1,229 0,681 0,177 1,300 0,728 -109 -73 -97 -90 38 
54161174 0,061 1,229 0,681 0,182 1,305 0,747 -109 -73 -97 -90 38 
54161310 0,061 1,229 0,681 0,191 1,312 0,770 -109 -73 -98 -90 38 
54161497 0,061 1,229 0,681 0,199 1,318 0,783 -109 -73 -97 -90 38 
54161585 0,061 1,229 0,681 0,205 1,321 0,787 -109 -73 -97 -90 38 -110.00 -74.00 -95.00 -89.00 25.00
54161727 0,061 1,229 0,681 0,217 1,328 0,784 -109 -73 -97 -90 38 
54161879 0,061 1,229 0,681 0,224 1,329 0,776 -109 -73 -97 -90 38 
54161964 0,061 1,229 0,681 0,228 1,330 0,769 -109 -73 -98 -90 38 
54162161 0,061 1,229 0,681 0,235 1,327 0,745 -109 -74 -98 -90 38 
54162364 0,061 1,229 0,681 0,239 1,319 0,716 -109 -73 -98 -90 38 
54162518 0,061 1,229 0,681 0,238 1,311 0,693 -109 -73 -97 -90 38 
54162661 0,061 1,229 0,681 0,234 1,302 0,675 -109 -73 -97 -90 38 -110.00 -75.00 -95.00 -89.00 25.00
54162775 0,061 1,229 0,681 0,233 1,300 0,672 -109 -73 -97 -90 38 
54162908 0,061 1,229 0,681 0,227 1,291 0,658 -109 -73 -97 -90 38 
54163050 0,061 1,229 0,681 0,222 1,286 0,654 -109 -73 -98 -90 38 
54163161 0,061 1,229 0,681 0,218 1,283 0,655 -109 -73 -97 -90 38 -110.00 -75.00 -95.00 -89.00 25.00
54163298 0,061 1,229 0,681 0,214 1,283 0,662 -110 -73 -97 -90 38 -110.00 -75.00 -95.00 -89.00 25.00
54163528 0,061 1,229 0,681 0,212 1,285 0,673 -110 -73 -97 -90 38 -110.00 -75.00 -95.00 -89.00 25.00
54163683 0,061 1,229 0,681 0,212 1,288 0,698 -110 -73 -97 -90 38 
54163848 0,061 1,229 0,681 0,216 1,293 0,722 -109 -73 -97 -90 38 
54164010 0,061 1,229 0,681 0,218 1,296 0,733 -109 -73 -97 -90 38 
54164104 0,061 1,229 0,681 0,222 1,299 0,744 -109 -73 -97 -90 38 -110.00 -75.00 -95.00 -89.00 25.00
54164230 0,061 1,229 0,681 0,227 1,306 0,760 -109 -73 -98 -90 38 
54164326 0,061 1,229 0,681 0,230 1,308 0,765 -109 -73 -98 -90 38 
54164462 0,061 1,229 0,681 0,234 1,311 0,775 -110 -73 -98 -90 38 
54164611 0,061 1,229 0,681 0,237 1,312 0,779 -110 -73 -98 -90 38 -110.00 -75.00 -95.00 -89.00 25.00
54164791 0,061 1,229 0,681 0,239 1,308 0,781 -109 -73 -97 -90 38 
54164944 0,061 1,229 0,681 0,239 1,299 0,777 -109 -73 -97 -90 38 -110.00 -75.00 -95.00 -89.00 25.00
54165112 0,061 1,229 0,681 0,236 1,288 0,769 -109 -73 -97 -90 38 
54165300 0,061 1,229 0,681 0,231 1,276 0,758 -109 -73 -97 -90 38 
54165462 0,061 1,229 0,681 0,224 1,265 0,743 -109 -73 -97 -90 38 
54165624 0,061 1,229 0,681 0,217 1,258 0,728 -109 -73 -97 -90 38 
54165811 0,061 1,229 0,681 0,209 1,256 0,713 -109 -73 -97 -90 38 
54165993 0,061 1,229 0,681 0,200 1,256 0,693 -109 -73 -97 -90 38 
54166135 0,061 1,229 0,681 0,194 1,257 0,679 -109 -73 -97 -90 38 
54166214 0,061 1,229 0,681 0,192 1,257 0,675 -109 -73 -97 -90 38 
54166395 0,061 1,229 0,681 0,185 1,255 0,664 -109 -73 -97 -90 38 
54166596 0,061 1,224 0,681 0,182 1,252 0,659 -109 -73 -97 -90 38 
54166746 0,061 1,218 0,681 0,175 1,246 0,655 -109 -73 -97 -90 38 
54166900 0,061 1,213 0,681 0,168 1,243 0,655 -109 -73 -97 -90 38 
54167049 0,061 1,207 0,681 0,162 1,241 0,655 -110 -72 -97 -90 38 
54167194 0,061 1,202 0,681 0,159 1,240 0,656 -110 -73 -97 -90 38 
54167330 0,061 1,196 0,681 0,152 1,237 0,658 -110 -73 -97 -90 38 -110.00 -75.00 -95.00 -89.00 25.00
54167482 0,061 1,191 0,681 0,148 1,235 0,659 -110 -72 -97 -90 38 
54167583 0,061 1,185 0,681 0,145 1,234 0,660 -110 -72 -97 -90 38 
54167744 0,061 1,180 0,681 0,140 1,230 0,663 -110 -72 -97 -90 38 
54167830 0,061 1,174 0,681 0,137 1,225 0,665 -110 -72 -97 -90 38 
54167954 0,061 1,169 0,681 0,135 1,222 0,667 -110 -72 -97 -90 38 
54168003 0,061 1,165 0,681 0,135 1,221 0,668 -110 -72 -97 -90 38 
54168234 0,062 1,156 0,681 0,132 1,214 0,673 -111 -72 -97 -90 38 
54168464 0,062 1,150 0,681 0,132 1,208 0,677 -111 -72 -97 -90 38 
54168646 0,062 1,145 0,681 0,133 1,201 0,681 -111 -71 -97 -90 38 
54168810 0,062 1,139 0,681 0,136 1,195 0,681 -111 -71 -97 -90 38 
54168948 0,062 1,133 0,681 0,138 1,189 0,680 -111 -71 -97 -90 38 
54169068 0,062 1,127 0,682 0,139 1,186 0,679 -111 -71 -97 -90 38 
54169220 0,062 1,121 0,682 0,143 1,176 0,676 -111 -71 -97 -90 38 
54169315 0,062 1,115 0,682 0,144 1,172 0,674 -111 -71 -97 -90 38 
54169442 0,062 1,109 0,682 0,147 1,163 0,670 -111 -71 -97 -90 38 
54169510 0,062 1,105 0,682 0,147 1,161 0,669 -111 -71 -97 -90 38 
54169697 0,062 1,098 0,682 0,146 1,152 0,663 -111 -72 -97 -90 38 
