Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper
-0,418,1,505,-0,131,-0,769,1,661,0,022
-0,418,1,505,-0,131,-0,774,1,653,0,022
-0,418,1,505,-0,131,-0,777,1,643,0,018
-0,418,1,505,-0,131,-0,776,1,637,0,012
-0,418,1,505,-0,131,-0,773,1,632,0,005
-0,418,1,505,-0,131,-0,768,1,627,-0,004
-0,418,1,505,-0,131,-0,762,1,624,-0,014
-0,418,1,505,-0,131,-0,756,1,622,-0,021
-0,418,1,505,-0,131,-0,743,1,620,-0,036
-0,418,1,505,-0,131,-0,732,1,619,-0,048
-0,418,1,505,-0,131,-0,724,1,617,-0,056
-0,418,1,505,-0,131,-0,712,1,616,-0,069
-0,418,1,505,-0,131,-0,699,1,616,-0,080
-0,418,1,505,-0,131,-0,686,1,615,-0,092
-0,418,1,505,-0,131,-0,673,1,613,-0,103
-0,418,1,505,-0,131,-0,661,1,611,-0,113
-0,418,1,505,-0,131,-0,645,1,607,-0,125
-0,418,1,505,-0,131,-0,641,1,605,-0,128
-0,418,1,505,-0,131,-0,625,1,600,-0,136
-0,418,1,505,-0,131,-0,616,1,596,-0,140
-0,418,1,505,-0,131,-0,607,1,592,-0,143
-0,418,1,505,-0,131,-0,600,1,587,-0,145
-0,418,1,505,-0,131,-0,594,1,583,-0,146
-0,418,1,505,-0,131,-0,588,1,577,-0,147
-0,418,1,505,-0,131,-0,580,1,567,-0,147
-0,418,1,505,-0,131,-0,575,1,561,-0,148
-0,418,1,505,-0,131,-0,569,1,554,-0,149
-0,418,1,505,-0,131,-0,562,1,545,-0,150
-0,418,1,505,-0,131,-0,559,1,543,-0,151
-0,418,1,505,-0,131,-0,553,1,538,-0,152
-0,418,1,505,-0,131,-0,543,1,531,-0,154
-0,418,1,505,-0,131,-0,539,1,528,-0,155
-0,418,1,505,-0,131,-0,533,1,524,-0,156
-0,418,1,505,-0,131,-0,527,1,520,-0,158
-0,418,1,505,-0,131,-0,521,1,517,-0,160
-0,418,1,505,-0,131,-0,514,1,515,-0,161
-0,418,1,505,-0,131,-0,511,1,514,-0,163
-0,418,1,505,-0,131,-0,507,1,513,-0,163
-0,418,1,505,-0,131,-0,504,1,511,-0,165
-0,418,1,505,-0,131,-0,502,1,508,-0,166
-0,418,1,505,-0,131,-0,501,1,505,-0,167
-0,411,1,505,-0,131,-0,502,1,500,-0,169
-0,404,1,505,-0,131,-0,504,1,496,-0,170
-0,400,1,505,-0,131,-0,505,1,494,-0,171
-0,394,1,505,-0,131,-0,512,1,486,-0,173
-0,389,1,505,-0,130,-0,516,1,485,-0,174
-0,385,1,505,-0,130,-0,519,1,485,-0,174
-0,378,1,505,-0,130,-0,527,1,488,-0,174
-0,373,1,505,-0,130,-0,535,1,490,-0,173
-0,366,1,505,-0,130,-0,541,1,490,-0,173
-0,362,1,505,-0,130,-0,546,1,489,-0,171
-0,356,1,505,-0,129,-0,549,1,489,-0,171
-0,350,1,505,-0,129,-0,554,1,487,-0,170
-0,346,1,505,-0,129,-0,557,1,485,-0,169
-0,340,1,505,-0,129,-0,560,1,482,-0,168
-0,333,1,505,-0,129,-0,562,1,480,-0,167
-0,328,1,505,-0,128,-0,562,1,479,-0,165
-0,323,1,505,-0,128,-0,561,1,480,-0,164
-0,318,1,505,-0,128,-0,558,1,481,-0,162
-0,311,1,505,-0,128,-0,553,1,484,-0,160
-0,307,1,505,-0,128,-0,547,1,487,-0,157
-0,302,1,505,-0,128,-0,541,1,490,-0,155
-0,296,1,505,-0,127,-0,534,1,495,-0,152
-0,295,1,505,-0,127,-0,531,1,497,-0,151
-0,295,1,505,-0,127,-0,521,1,504,-0,148
-0,290,1,505,-0,127,-0,510,1,511,-0,144
-0,285,1,506,-0,127,-0,504,1,514,-0,142
-0,280,1,506,-0,127,-0,493,1,519,-0,137
-0,275,1,506,-0,127,-0,486,1,521,-0,134
-0,270,1,506,-0,127,-0,476,1,522,-0,129
-0,267,1,506,-0,127,-0,463,1,523,-0,122
-0,267,1,506,-0,127,-0,463,1,523,-0,122
-0,267,1,506,-0,127,-0,447,1,525,-0,113
-0,267,1,506,-0,127,-0,432,1,525,-0,103
-0,267,1,506,-0,127,-0,423,1,524,-0,098
-0,267,1,506,-0,127,-0,403,1,522,-0,089
-0,267,1,506,-0,127,-0,391,1,521,-0,084
-0,267,1,506,-0,127,-0,382,1,521,-0,081
-0,267,1,506,-0,127,-0,365,1,521,-0,076
-0,267,1,506,-0,127,-0,356,1,522,-0,074
-0,267,1,506,-0,127,-0,348,1,522,-0,073
-0,267,1,506,-0,127,-0,329,1,523,-0,073
-0,267,1,506,-0,127,-0,319,1,524,-0,074
-0,267,1,506,-0,127,-0,312,1,524,-0,075
-0,267,1,506,-0,127,-0,304,1,523,-0,077
-0,267,1,506,-0,127,-0,298,1,523,-0,081
-0,267,1,506,-0,127,-0,293,1,522,-0,085
-0,267,1,506,-0,127,-0,291,1,522,-0,088
-0,267,1,506,-0,127,-0,289,1,521,-0,096
-0,262,1,506,-0,126,-0,289,1,521,-0,098
-0,257,1,506,-0,126,-0,289,1,519,-0,104
-0,252,1,506,-0,126,-0,292,1,516,-0,111
-0,248,1,506,-0,126,-0,295,1,514,-0,116
-0,243,1,506,-0,126,-0,299,1,512,-0,121
-0,236,1,506,-0,126,-0,303,1,511,-0,127
-0,233,1,506,-0,125,-0,305,1,511,-0,130
-0,227,1,506,-0,125,-0,309,1,511,-0,137
-0,224,1,506,-0,125,-0,311,1,510,-0,140
-0,216,1,506,-0,125,-0,313,1,509,-0,146
-0,216,1,506,-0,125,-0,315,1,508,-0,151
-0,216,1,506,-0,125,-0,315,1,505,-0,158
-0,216,1,506,-0,125,-0,315,1,504,-0,161
-0,216,1,506,-0,125,-0,314,1,503,-0,165
-0,216,1,506,-0,125,-0,313,1,501,-0,169
-0,216,1,506,-0,125,-0,311,1,500,-0,172
-0,216,1,506,-0,125,-0,307,1,499,-0,174
-0,216,1,506,-0,125,-0,303,1,496,-0,175
-0,216,1,506,-0,125,-0,301,1,496,-0,175
-0,216,1,506,-0,125,-0,296,1,495,-0,174
-0,216,1,506,-0,125,-0,291,1,495,-0,173
-0,216,1,506,-0,125,-0,284,1,496,-0,170
-0,216,1,506,-0,125,-0,282,1,496,-0,169
-0,216,1,506,-0,125,-0,272,1,499,-0,165
-0,216,1,506,-0,125,-0,261,1,502,-0,159
-0,216,1,506,-0,125,-0,252,1,505,-0,154
-0,216,1,506,-0,125,-0,240,1,507,-0,147
-0,216,1,506,-0,125,-0,231,1,508,-0,142
-0,216,1,506,-0,125,-0,226,1,509,-0,140
-0,216,1,506,-0,125,-0,215,1,510,-0,134
-0,216,1,506,-0,125,-0,215,1,510,-0,134
-0,216,1,506,-0,125,-0,208,1,511,-0,130
-0,216,1,506,-0,125,-0,196,1,514,-0,124
-0,216,1,506,-0,125,-0,192,1,514,-0,123
-0,215,1,506,-0,125,-0,189,1,514,-0,122
-0,210,1,506,-0,125,-0,185,1,515,-0,121
-0,204,1,506,-0,124,-0,183,1,515,-0,120
-0,199,1,506,-0,124,-0,182,1,515,-0,120
-0,194,1,506,-0,124,-0,183,1,515,-0,120
-0,187,1,506,-0,124,-0,185,1,515,-0,120
-0,182,1,506,-0,124,-0,188,1,515,-0,119
-0,175,1,506,-0,124,-0,192,1,515,-0,117
-0,170,1,506,-0,123,-0,194,1,515,-0,117
-0,161,1,506,-0,123,-0,205,1,516,-0,110
-0,155,1,506,-0,123,-0,206,1,516,-0,109
