Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper
56295284 0,209 1,558 -0,033 -0,132 1,530 -0,022 
56295382 0,217 1,558 -0,026 -0,132 1,530 -0,022 
56295481 0,223 1,558 -0,021 -0,127 1,532 -0,010 
56295577 0,230 1,559 -0,015 -0,123 1,535 -0,001 
56295679 0,237 1,559 -0,008 -0,113 1,539 0,009 
56295765 0,244 1,559 -0,003 -0,111 1,539 0,011 
56295895 0,253 1,560 0,005 -0,101 1,536 0,013 
56295983 0,259 1,560 0,010 -0,099 1,535 0,013 
56296067 0,265 1,560 0,012 -0,092 1,531 0,011 
56296160 0,269 1,561 0,011 -0,086 1,527 0,009 
56296249 0,269 1,561 0,011 -0,084 1,526 0,008 
56296363 0,269 1,561 0,011 -0,070 1,520 0,003 
56296463 0,269 1,561 0,011 -0,055 1,518 -0,002 
56296594 0,269 1,561 0,011 -0,043 1,518 -0,006 
56296675 0,269 1,561 0,011 -0,037 1,518 -0,007 
56296761 0,269 1,561 0,011 -0,037 1,518 -0,007 
56296869 0,269 1,561 0,011 -0,037 1,518 -0,007 
56296960 0,269 1,561 0,011 -0,037 1,518 -0,007 
56297061 0,269 1,561 0,011 -0,037 1,518 -0,007 
56297173 0,269 1,561 0,011 -0,029 1,519 -0,007 
56297260 0,269 1,561 0,011 -0,025 1,520 -0,008 
56297364 0,269 1,561 0,011 -0,021 1,520 -0,007 
56297479 0,269 1,561 0,011 -0,018 1,520 -0,007 
56297559 0,269 1,561 0,011 -0,018 1,520 -0,007 
56297662 0,269 1,561 0,011 -0,018 1,520 -0,007 
56297754 0,269 1,561 0,011 -0,018 1,520 -0,007 
56297862 0,269 1,561 0,011 0,004 1,523 -0,002 
56297975 0,269 1,561 0,011 0,004 1,523 -0,002 
56298070 0,269 1,561 0,011 0,004 1,523 -0,002 
56298167 0,269 1,561 0,011 0,004 1,523 -0,002 
56298270 0,269 1,561 0,011 0,004 1,523 -0,002 
56298367 0,269 1,561 0,011 0,004 1,523 -0,002 
56298487 0,269 1,561 0,011 0,016 1,525 0,004 
56298579 0,269 1,561 0,011 0,016 1,525 0,004 
56298685 0,269 1,561 0,011 0,016 1,525 0,004 
56298779 0,269 1,561 0,011 0,016 1,525 0,004 
56298862 0,269 1,561 0,011 0,037 1,530 0,025 
56298981 0,269 1,561 0,011 0,037 1,530 0,025 
56299058 0,269 1,561 0,011 0,037 1,530 0,025 
56299191 0,269 1,561 0,011 0,037 1,530 0,025 
56299261 0,269 1,561 0,011 0,037 1,530 0,025 
56299378 0,269 1,561 0,011 0,052 1,536 0,051 
56299480 0,269 1,561 0,011 0,075 1,568 0,107 
56299586 0,269 1,561 0,011 0,075 1,568 0,107 
56299696 0,269 1,561 0,011 0,068 1,577 0,090 
56299794 0,269 1,561 0,011 0,065 1,579 0,079 
56299892 0,269 1,561 0,011 0,063 1,581 0,070 
56299978 0,269 1,561 0,011 0,063 1,581 0,070 
56300021 0,269 1,561 0,011 0,062 1,581 0,065 
56300192 0,269 1,561 0,011 0,059 1,582 0,051 
56300283 0,269 1,561 0,011 0,058 1,582 0,046 
56300380 0,269 1,561 0,011 0,056 1,582 0,039 
56300462 0,269 1,561 0,011 0,054 1,581 0,033 
56300593 0,269 1,561 0,011 0,050 1,578 0,025 
56300694 0,269 1,561 0,011 0,048 1,574 0,020 
56300777 0,269 1,561 0,011 0,047 1,572 0,018 
56300872 0,269 1,561 0,011 0,046 1,570 0,016 
56300992 0,269 1,561 0,011 0,046 1,568 0,014 
56301077 0,269 1,561 0,011 0,044 1,566 0,010 
56301193 0,269 1,561 0,011 0,043 1,566 0,009 
56301291 0,269 1,561 0,011 0,043 1,565 0,007 
56301385 0,269 1,561 0,014 0,042 1,565 0,004 
56301461 0,269 1,561 0,018 0,042 1,565 0,002 
56301584 0,270 1,561 0,024 0,042 1,565 0,002 
56301684 0,277 1,561 0,033 0,043 1,565 -0,001 
56301757 0,282 1,561 0,037 0,043 1,565 -0,001 
56301861 0,287 1,562 0,044 0,045 1,566 -0,002 
56301960 0,294 1,562 0,051 0,046 1,566 -0,003 
56302049 0,300 1,562 0,057 0,050 1,566 -0,005 
56302180 0,307 1,563 0,066 0,052 1,567 -0,005 
56302274 0,314 1,563 0,073 0,057 1,568 -0,005 
56302394 0,322 1,563 0,081 0,062 1,571 -0,004 
56302479 0,328 1,564 0,087 0,065 1,572 -0,003 
56302580 0,334 1,564 0,094 0,069 1,575 -0,001 
56302655 0,337 1,564 0,097 0,071 1,575 -0,001 
56302787 0,349 1,565 0,109 0,079 1,579 0,002 
56302859 0,354 1,565 0,114 0,079 1,579 0,002 
56302967 0,361 1,565 0,121 0,089 1,583 0,006 
56303074 0,369 1,566 0,129 0,089 1,583 0,006 
56303192 0,377 1,566 0,137 0,091 1,584 0,007 
56303275 0,383 1,567 0,143 0,096 1,586 0,009 
56303391 0,391 1,567 0,151 0,106 1,589 0,014 
56303480 0,397 1,567 0,157 0,108 1,589 0,015 
56303596 0,405 1,568 0,164 0,141 1,594 0,032 
56303684 0,411 1,568 0,169 0,151 1,595 0,038 
56303774 0,417 1,568 0,174 0,157 1,595 0,042 
56303886 0,423 1,569 0,176 0,163 1,595 0,045 
56303965 0,427 1,569 0,175 0,163 1,595 0,045 
56304066 0,432 1,569 0,175 0,177 1,595 0,053 
56304165 0,434 1,569 0,175 0,186 1,595 0,059 
56304267 0,434 1,569 0,175 0,186 1,595 0,059 
56304366 0,434 1,569 0,175 0,204 1,592 0,072 
56304469 0,434 1,569 0,175 0,207 1,592 0,074 
56304595 0,434 1,569 0,175 0,227 1,586 0,091 
56304695 0,434 1,569 0,175 0,241 1,579 0,105 
56304798 0,434 1,569 0,175 0,241 1,579 0,105 
56304894 0,434 1,569 0,175 0,253 1,573 0,120 
56305017 0,434 1,569 0,175 0,262 1,568 0,135 
56305069 0,434 1,569 0,175 0,265 1,566 0,141 
56305165 0,434 1,569 0,175 0,268 1,564 0,148 
56305287 0,434 1,569 0,175 0,273 1,561 0,161 
56305375 0,434 1,569 0,175 0,274 1,560 0,164 
56305481 0,434 1,569 0,175 0,277 1,556 0,177 
56305551 0,434 1,569 0,175 0,277 1,556 0,177 
56305663 0,434 1,569 0,175 0,280 1,551 0,195 
56305762 0,434 1,569 0,175 0,281 1,549 0,201 
56305862 0,434 1,569 0,175 0,283 1,546 0,213 
56305950 0,434 1,569 0,175 0,283 1,546 0,213 
56306087 0,434 1,569 0,175 0,283 1,544 0,228 
56306194 0,434 1,569 0,175 0,283 1,543 0,234 
56306293 0,434 1,569 0,175 0,283 1,543 0,237 
56306396 0,434 1,569 0,175 0,282 1,544 0,240 
56306447 0,434 1,569 0,175 0,282 1,544 0,240 
56306587 0,434 1,569 0,175 0,281 1,546 0,241 
56306693 0,434 1,569 0,175 0,282 1,549 0,240 
56306751 0,434 1,569 0,175 0,283 1,552 0,238 
56306861 0,434 1,569 0,175 0,284 1,557 0,236 
56306993 0,434 1,569 0,175 0,288 1,564 0,230 
56307064 0,434 1,569 0,175 0,288 1,564 0,230 
56307185 0,434 1,569 0,175 0,293 1,566 0,225 
56307295 0,434 1,569 0,175 0,297 1,566 0,219 
56307393 0,434 1,569 0,175 0,301 1,566 0,214 
56307533 0,434 1,569 0,175 0,306 1,564 0,210 
56307595 0,434 1,569 0,175 0,309 1,563 0,207 
56307662 0,434 1,569 0,175 0,312 1,562 0,204 
56307775 0,434 1,569 0,175 0,316 1,561 0,201 
56307874 0,434 1,569 0,175 0,319 1,560 0,200 
56307966 0,434 1,569 0,175 0,321 1,560 0,199 
56308097 0,434 1,569 0,175 0,322 1,560 0,198 
56308194 0,434 1,569 0,175 0,324 1,561 0,198 
56308293 0,434 1,569 0,175 0,324 1,564 0,199 
56308384 0,434 1,569 0,175 0,324 1,564 0,199 
56308468 0,434 1,569 0,175 0,323 1,565 0,200 
56308576 0,434 1,569 0,175 0,322 1,567 0,202 
56308685 0,434 1,569 0,175 0,322 1,567 0,202 
56308781 0,434 1,569 0,175 0,320 1,569 0,204 
56308865 0,434 1,569 0,175 0,320 1,570 0,204 
56308972 0,434 1,569 0,175 0,317 1,576 0,210 
56309063 0,434 1,569 0,175 0,317 1,576 0,210 
56309178 0,434 1,569 0,175 0,314 1,579 0,215 -135 -31 -81 -90 38 
56309260 0,434 1,569 0,175 0,313 1,580 0,217 -135 -31 -82 -90 38 
56309385 0,434 1,569 0,175 0,307 1,585 0,231 -135 -32 -82 -90 38 
56309461 0,434 1,569 0,175 0,306 1,587 0,235 -135 -32 -82 -90 38 
56309592 0,434 1,569 0,175 0,304 1,588 0,239 -135 -32 -82 -90 38 
56309677 0,434 1,569 0,175 0,303 1,589 0,244 -135 -32 -82 -90 38 
56309778 0,434 1,569 0,175 0,303 1,589 0,244 -135 -32 -81 -90 38 
56309874 0,434 1,569 0,175 0,298 1,604 0,260 -134 -32 -81 -90 38 
56309968 0,434 1,569 0,175 0,292 1,604 0,269 -134 -32 -81 -90 38 
56310080 0,434 1,569 0,175 0,281 1,597 0,274 -134 -32 -80 -90 38 
56310172 0,434 1,569 0,175 0,276 1,593 0,276 -133 -32 -80 -90 38 -137.00 -31.00 -79.00 -89.00 25.00
56310263 0,434 1,569 0,175 0,262 1,582 0,279 -133 -32 -80 -90 38 -134.00 -33.00 -79.00 -89.00 25.00
56310392 0,434 1,569 0,175 0,226 1,559 0,283 -132 -32 -79 -90 38 -134.00 -33.00 -79.00 -89.00 25.00
56310496 0,434 1,569 0,175 0,226 1,559 0,283 -132 -32 -79 -90 38 
56310550 0,434 1,569 0,175 0,218 1,555 0,283 -132 -32 -79 -90 38 -134.00 -33.00 -79.00 -89.00 25.00
56310692 0,434 1,569 0,175 0,162 1,531 0,284 -132 -32 -79 -90 38 
56310774 0,434 1,569 0,175 0,136 1,523 0,283 -132 -32 -79 -90 38 -134.00 -33.00 -79.00 -89.00 25.00
56310896 0,434 1,569 0,175 0,136 1,523 0,283 -133 -32 -80 -90 38 
56310957 0,434 1,569 0,175 0,106 1,515 0,281 -133 -32 -80 -90 38 
56311061 0,434 1,569 0,175 0,039 1,505 0,272 -133 -32 -80 -90 38 
56311194 0,434 1,569 0,175 0,008 1,504 0,264 -133 -32 -80 -90 38 -133.00 -33.00 -79.00 -89.00 25.00
56311288 0,434 1,569 0,175 -0,012 1,504 0,258 -134 -32 -80 -90 38 
56311381 0,434 1,569 0,175 -0,025 1,505 0,253 -134 -32 -80 -90 38 
56311485 0,434 1,569 0,175 -0,047 1,508 0,239 -134 -32 -81 -90 38 
56311573 0,434 1,569 0,175 -0,047 1,508 0,239 -134 -31 -80 -90 38 
56311675 0,434 1,569 0,175 -0,054 1,509 0,232 -134 -31 -80 -90 38 -132.00 -33.00 -77.00 -89.00 25.00
56311757 0,434 1,569 0,175 -0,058 1,511 0,224 -134 -31 -80 -90 38 
56311896 0,434 1,569 0,175 -0,061 1,514 0,213 -134 -31 -80 -90 38 
56311960 0,434 1,569 0,175 -0,049 1,519 0,190 -134 -31 -80 -90 38 -133.00 -33.00 -77.00 -89.00 25.00
56312078 0,434 1,569 0,175 -0,019 1,525 0,169 -134 -31 -81 -90 38 -133.00 -33.00 -78.00 -89.00 25.00
56312134 0,434 1,569 0,175 -0,014 1,525 0,166 -134 -31 -80 -90 38 
56312265 0,434 1,569 0,175 0,002 1,528 0,159 -135 -31 -81 -90 38 -134.00 -33.00 -78.00 -89.00 25.00
56312373 0,434 1,569 0,175 0,045 1,534 0,145 -135 -31 -81 -90 38 -133.00 -33.00 -78.00 -89.00 25.00
56312475 0,434 1,569 0,175 0,062 1,536 0,140 -135 -31 -81 -90 38 -133.00 -33.00 -78.00 -89.00 25.00
56312580 0,434 1,569 0,175 0,115 1,540 0,131 -136 -31 -81 -90 38 -133.00 -33.00 -78.00 -89.00 25.00
56312631 0,434 1,569 0,175 0,134 1,540 0,128 -136 -31 -82 -90 38 
56312767 0,434 1,569 0,175 0,168 1,540 0,125 -136 -31 -82 -90 38 
56312875 0,434 1,569 0,175 0,249 1,540 0,126 -136 -31 -82 -90 38 
56312979 0,434 1,569 0,175 0,289 1,540 0,132 -136 -31 -83 -90 38 
56313095 0,434 1,569 0,175 0,309 1,540 0,137 -134 -33 -82 -90 38 
56313192 0,434 1,569 0,175 0,337 1,540 0,145 -133 -33 -81 -90 38 -136.00 -33.00 -79.00 -89.00 25.00
56313250 0,434 1,569 0,175 0,348 1,540 0,149 -132 -33 -80 -90 38 -136.00 -33.00 -79.00 -89.00 25.00
56313359 0,434 1,569 0,175 0,390 1,541 0,170 -131 -34 -80 -90 38 -136.00 -33.00 -79.00 -89.00 25.00
56313458 0,434 1,569 0,175 0,403 1,541 0,179 -129 -36 -80 -90 38 
56313600 0,434 1,569 0,175 0,420 1,544 0,191 -127 -37 -80 -90 38 -134.00 -34.00 -80.00 -89.00 25.00
56313660 0,434 1,569 0,175 0,428 1,544 0,201 -127 -37 -79 -90 38 -132.00 -34.00 -79.00 -89.00 25.00
56313793 0,434 1,569 0,175 0,443 1,546 0,220 -127 -37 -80 -90 38 -132.00 -34.00 -79.00 -89.00 25.00
56313895 0,434 1,569 0,175 0,448 1,548 0,232 -127 -37 -79 -90 38 -129.00 -36.00 -79.00 -89.00 25.00
56313977 0,434 1,569 0,175 0,449 1,549 0,244 -127 -37 -80 -90 38 
56314062 0,434 1,569 0,175 0,449 1,549 0,244 -127 -37 -80 -90 38 -128.00 -37.00 -78.00 -89.00 25.00
56314194 0,434 1,569 0,175 0,446 1,551 0,259 -127 -37 -80 -90 38 
56314294 0,434 1,569 0,175 0,435 1,550 0,275 -127 -37 -79 -90 38 -127.00 -38.00 -78.00 -89.00 25.00
56314376 0,434 1,569 0,175 0,428 1,550 0,280 -127 -37 -79 -90 38 
56314478 0,434 1,569 0,175 0,418 1,551 0,286 -127 -37 -79 -90 38 
56314565 0,434 1,569 0,175 0,414 1,551 0,288 -127 -37 -79 -90 38 
56314696 0,434 1,569 0,175 0,388 1,552 0,296 -127 -37 -79 -90 38 
56314795 0,434 1,569 0,175 0,374 1,554 0,298 -127 -37 -79 -90 38 
56314848 0,434 1,569 0,175 0,368 1,554 0,298 -127 -37 -79 -90 38 
56314992 0,434 1,569 0,175 0,351 1,558 0,297 -127 -37 -79 -90 38 
56315081 0,434 1,569 0,175 0,347 1,559 0,296 -127 -37 -78 -90 38 
56315164 0,434 1,569 0,175 0,347 1,559 0,296 -127 -37 -78 -90 38 
56315295 0,434 1,569 0,175 0,339 1,561 0,294 -126 -36 -78 -90 38 
56315352 0,434 1,569 0,175 0,333 1,563 0,292 -126 -36 -77 -90 38 
56315461 0,434 1,569 0,175 0,321 1,565 0,285 -126 -36 -78 -90 38 
56315574 0,434 1,569 0,175 0,314 1,567 0,276 -127 -36 -78 -90 38 
56315710 0,434 1,569 0,175 0,310 1,565 0,255 -126 -36 -77 -90 38 -127.00 -38.00 -78.00 -89.00 25.00
56315764 0,434 1,569 0,175 0,312 1,563 0,245 -126 -36 -67 -90 38 -126.00 -38.00 -76.00 -89.00 25.00
56315876 0,434 1,569 0,175 0,317 1,558 0,229 -126 -36 -67 -90 38 -126.00 -38.00 -75.00 -89.00 25.00
56315979 0,434 1,569 0,175 0,324 1,555 0,217 -126 -36 -67 -90 38 -126.00 -38.00 -75.00 -89.00 25.00
56316059 0,434 1,569 0,175 0,332 1,552 0,206 -126 -35 -67 -90 38 
56316197 0,434 1,569 0,175 0,339 1,550 0,198 -126 -35 -67 -90 38 
56316250 0,434 1,569 0,175 0,354 1,548 0,183 -126 -36 -67 -90 38 -126.00 -38.00 -68.00 -89.00 25.00
56316374 0,434 1,569 0,175 0,363 1,548 0,177 -126 -36 -67 -90 38 
56316473 0,434 1,569 0,175 0,386 1,548 0,161 -126 -36 -66 -90 38 -126.00 -38.00 -64.00 -89.00 25.00
56316558 0,434 1,569 0,175 0,390 1,548 0,158 -125 -36 -66 -90 38 
56316691 0,434 1,569 0,175 0,410 1,551 0,147 -126 -36 -66 -90 38 
56316785 0,434 1,569 0,175 0,429 1,555 0,139 -125 -36 -66 -90 38 -126.00 -38.00 -65.00 -89.00 25.00
56316878 0,434 1,569 0,175 0,439 1,558 0,134 -125 -36 -67 -90 38 -126.00 -38.00 -64.00 -89.00 25.00
56316976 0,434 1,569 0,175 0,455 1,563 0,128 -125 -36 -67 -90 38 
56317096 0,434 1,569 0,175 0,463 1,566 0,125 -126 -36 -67 -90 38 
56317196 0,434 1,569 0,175 0,476 1,571 0,122 -126 -36 -67 -90 38 
56317273 0,434 1,569 0,175 0,479 1,572 0,121 -126 -36 -67 -90 38 
56317376 0,434 1,569 0,175 0,489 1,576 0,120 -126 -36 -67 -90 38 -125.00 -38.00 -64.00 -89.00 25.00
56317460 0,434 1,569 0,175 0,496 1,580 0,121 -126 -36 -67 -90 38 
56317566 0,434 1,569 0,175 0,499 1,580 0,122 -126 -36 -67 -90 38 
56317661 0,434 1,569 0,175 0,504 1,581 0,124 -126 -36 -67 -90 38 
56317745 0,434 1,569 0,175 0,506 1,580 0,125 -127 -36 -68 -90 38 
56317874 0,434 1,569 0,175 0,510 1,577 0,130 -128 -36 -68 -90 38 
56317973 0,434 1,569 0,175 0,511 1,576 0,132 -129 -36 -69 -90 38 -125.00 -38.00 -64.00 -89.00 25.00
56318075 0,434 1,569 0,175 0,511 1,575 0,136 -128 -37 -70 -90 38 -126.00 -38.00 -64.00 -89.00 25.00
56318183 0,434 1,569 0,175 0,512 1,574 0,145 -128 -37 -70 -90 38 -127.00 -38.00 -66.00 -89.00 25.00
56318310 0,434 1,569 0,175 0,511 1,574 0,150 -128 -36 -69 -90 38 -127.00 -38.00 -66.00 -89.00 25.00
56318359 0,434 1,569 0,175 0,511 1,574 0,156 -128 -36 -68 -90 38 
56318490 0,434 1,569 0,175 0,511 1,575 0,159 -127 -36 -68 -90 38 
56318585 0,435 1,569 0,180 0,512 1,575 0,167 -127 -36 -68 -90 38 -128.00 -38.00 -67.00 -89.00 25.00
56318698 0,435 1,569 0,186 0,513 1,574 0,170 -126 -36 -67 -90 38 -128.00 -38.00 -67.00 -89.00 25.00
56318793 0,435 1,569 0,192 0,514 1,572 0,176 -126 -36 -67 -90 38 -128.00 -38.00 -67.00 -89.00 25.00
56318877 0,436 1,569 0,194 0,515 1,571 0,179 -126 -36 -67 -90 38 
56318977 0,436 1,569 0,203 0,516 1,566 0,186 -126 -36 -67 -90 38 
56319076 0,437 1,570 0,209 0,517 1,565 0,189 -126 -36 -67 -90 38 
56319160 0,437 1,570 0,214 0,516 1,563 0,191 -126 -36 -67 -90 38 
56319286 0,438 1,570 0,222 0,516 1,563 0,194 -126 -36 -67 -90 38 
56319391 0,438 1,570 0,228 0,515 1,562 0,198 -127 -36 -68 -90 38 
56319474 0,438 1,570 0,233 0,514 1,562 0,201 -127 -36 -68 -90 38 
56319559 0,439 1,570 0,239 0,514 1,562 0,202 -127 -36 -68 -90 38 -126.00 -38.00 -66.00 -89.00 25.00
56319658 0,439 1,570 0,245 0,511 1,563 0,207 -127 -37 -69 -90 38 -126.00 -38.00 -65.00 -89.00 25.00
56319759 0,440 1,570 0,251 0,508 1,565 0,211 -127 -36 -68 -90 38 -125.00 -38.00 -65.00 -89.00 25.00
56319879 0,440 1,570 0,260 0,505 1,568 0,216 -127 -36 -68 -90 38 -126.00 -38.00 -65.00 -89.00 25.00
56319966 0,440 1,570 0,265 0,502 1,571 0,220 -127 -36 -68 -90 38 
56320063 0,441 1,570 0,272 0,498 1,573 0,223 -127 -36 -68 -90 38 
56320149 0,441 1,570 0,277 0,496 1,575 0,227 -127 -36 -68 -90 38 -126.00 -38.00 -66.00 -89.00 25.00
56320275 0,442 1,570 0,286 0,487 1,580 0,236 -127 -36 -68 -90 38 
56320375 0,442 1,570 0,294 0,479 1,582 0,241 -126 -36 -68 -90 38 
56320492 0,443 1,570 0,301 0,475 1,582 0,244 -126 -36 -67 -90 38 
56320574 0,443 1,570 0,306 0,471 1,583 0,247 -125 -36 -66 -90 38 
56320685 0,444 1,570 0,316 0,465 1,584 0,252 -125 -36 -66 -90 38 -127.00 -38.00 -67.00 -89.00 25.00
56320773 0,444 1,570 0,324 0,459 1,587 0,258 -125 -36 -66 -90 38 -126.00 -38.00 -66.00 -89.00 25.00
56320874 0,445 1,571 0,330 0,455 1,590 0,263 -125 -36 -66 -90 38 
56320995 0,445 1,571 0,337 0,453 1,592 0,266 -126 -35 -66 -90 38 
56321092 0,446 1,571 0,344 0,451 1,592 0,270 -126 -35 -66 -90 38 
56321174 0,446 1,571 0,346 0,450 1,593 0,272 -126 -35 -66 -90 38 
56321275 0,446 1,571 0,346 0,448 1,593 0,275 -126 -35 -67 -90 38 -125.00 -38.00 -64.00 -89.00 25.00
56321377 0,446 1,571 0,346 0,445 1,591 0,279 -127 -35 -67 -90 38 
56321461 0,446 1,571 0,346 0,443 1,590 0,282 -127 -35 -67 -90 38 -125.00 -38.00 -64.00 -89.00 25.00
56321593 0,446 1,571 0,346 0,442 1,587 0,285 -128 -35 -68 -90 38 -126.00 -38.00 -64.00 -89.00 25.00
56321676 0,446 1,571 0,346 0,440 1,583 0,287 -128 -35 -68 -90 38 
56321774 0,446 1,571 0,346 0,440 1,580 0,289 -128 -35 -68 -90 38 
56321874 0,446 1,571 0,346 0,439 1,575 0,293 -129 -35 -68 -90 38 -126.00 -38.00 -64.00 -89.00 25.00
56321970 0,446 1,571 0,346 0,439 1,572 0,295 -128 -35 -68 -90 38 
56322079 0,446 1,571 0,346 0,438 1,570 0,296 -128 -35 -68 -90 38 
56322167 0,446 1,571 0,346 0,439 1,567 0,297 -128 -35 -68 -90 38 -127.00 -38.00 -64.00 -89.00 25.00
56322274 0,446 1,571 0,346 0,441 1,561 0,301 -128 -35 -68 -90 38 
56322377 0,446 1,571 0,346 0,445 1,557 0,305 -128 -36 -68 -90 38 
56322494 0,446 1,571 0,346 0,450 1,554 0,309 -127 -36 -68 -90 38 -128.00 -38.00 -66.00 -89.00 25.00
56322552 0,446 1,571 0,346 0,453 1,553 0,311 -126 -36 -67 -90 38 
56322649 0,446 1,571 0,346 0,461 1,551 0,316 -125 -36 -67 -90 38 -128.00 -38.00 -66.00 -89.00 25.00
56322783 0,446 1,571 0,346 0,470 1,550 0,324 -125 -37 -66 -90 38 
56322865 0,446 1,571 0,346 0,470 1,550 0,324 -124 -37 -66 -90 38 
56322979 0,446 1,571 0,346 0,478 1,552 0,331 -124 -37 -66 -90 38 -127.00 -38.00 -66.00 -89.00 25.00
56323091 0,446 1,571 0,346 0,484 1,555 0,338 -123 -37 -65 -90 38 -126.00 -38.00 -65.00 -89.00 25.00
56323150 0,446 1,571 0,346 0,489 1,559 0,343 -123 -37 -65 -90 38 -125.00 -38.00 -65.00 -89.00 25.00
56323256 0,446 1,571 0,346 0,491 1,561 0,347 -123 -37 -65 -90 38 
56323376 0,446 1,571 0,346 0,493 1,569 0,357 -122 -37 -65 -90 38 -125.00 -38.00 -65.00 -89.00 25.00
56323480 0,446 1,571 0,346 0,492 1,573 0,363 -122 -37 -65 -90 38 
56323584 0,446 1,571 0,346 0,491 1,578 0,370 -122 -37 -65 -90 38 
56323680 0,446 1,571 0,346 0,489 1,581 0,374 -122 -37 -64 -90 38 
56323825 0,446 1,571 0,346 0,484 1,586 0,384 -122 -37 -65 -90 38 
