Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper
55555178 -0,146 1,553 0,932 -0,181 1,581 1,035 
55555238 -0,145 1,553 0,929 -0,176 1,579 1,036 
55555365 -0,145 1,553 0,920 -0,164 1,574 1,035 
55555415 -0,145 1,553 0,917 -0,162 1,572 1,033 
55555571 -0,145 1,553 0,906 -0,152 1,568 1,026 
55555659 -0,145 1,553 0,900 -0,147 1,566 1,021 
55555759 -0,144 1,553 0,893 -0,138 1,562 1,008 
55555854 -0,144 1,552 0,886 -0,132 1,558 0,994 
55555981 -0,144 1,552 0,877 -0,129 1,555 0,985 
55556076 -0,144 1,552 0,870 -0,124 1,549 0,967 
55556177 -0,144 1,552 0,863 -0,122 1,543 0,951 
55556273 -0,143 1,552 0,856 -0,122 1,539 0,937 
55556364 -0,143 1,552 0,849 -0,122 1,537 0,928 
55556411 -0,143 1,552 0,846 -0,124 1,533 0,915 
55556545 -0,143 1,551 0,836 -0,125 1,531 0,905 
55556656 -0,143 1,551 0,828 -0,128 1,529 0,889 
55556749 -0,143 1,551 0,821 -0,131 1,527 0,877 
55556879 -0,142 1,551 0,812 -0,135 1,525 0,862 
55556959 -0,142 1,551 0,807 -0,138 1,524 0,855 
55557041 -0,142 1,551 0,799 -0,144 1,522 0,842 
55557160 -0,142 1,550 0,791 -0,145 1,522 0,840 
55557242 -0,142 1,550 0,785 -0,147 1,522 0,838 
55557343 -0,141 1,550 0,778 -0,154 1,521 0,825 
55557464 -0,141 1,550 0,770 -0,160 1,523 0,817 
55557562 -0,141 1,550 0,763 -0,165 1,526 0,810 
55557644 -0,141 1,550 0,757 -0,166 1,528 0,808 
55557776 -0,141 1,549 0,747 -0,170 1,531 0,805 
55557857 -0,140 1,549 0,741 -0,173 1,535 0,801 
55557942 -0,140 1,549 0,736 -0,175 1,538 0,799 
55558040 -0,140 1,549 0,728 -0,180 1,544 0,796 
55558158 -0,140 1,549 0,720 -0,182 1,546 0,795 
55558259 -0,140 1,549 0,712 -0,184 1,548 0,795 
55558331 -0,139 1,548 0,705 -0,185 1,549 0,795 
55558447 -0,139 1,548 0,698 -0,186 1,550 0,797 
55558559 -0,139 1,548 0,690 -0,186 1,550 0,798 
55558661 -0,139 1,548 0,682 -0,185 1,548 0,799 
55558761 -0,139 1,548 0,675 -0,184 1,546 0,799 
55558841 -0,138 1,548 0,671 -0,183 1,544 0,798 
55558942 -0,138 1,547 0,661 -0,180 1,540 0,796 
55559040 -0,138 1,547 0,655 -0,178 1,538 0,794 
55559174 -0,138 1,540 0,645 -0,174 1,534 0,791 
55559273 -0,137 1,534 0,639 -0,168 1,529 0,785 
55559347 -0,137 1,529 0,633 -0,166 1,527 0,783 
55559451 -0,137 1,523 0,626 -0,163 1,525 0,780 
55559558 -0,137 1,516 0,618 -0,159 1,522 0,775 
55559661 -0,136 1,510 0,611 -0,154 1,520 0,769 
55559743 -0,136 1,504 0,605 -0,150 1,519 0,764 
55559845 -0,136 1,497 0,598 -0,146 1,517 0,755 
55559980 -0,135 1,488 0,589 -0,141 1,517 0,746 
55560077 -0,135 1,481 0,582 -0,137 1,517 0,732 
55560177 -0,135 1,474 0,575 -0,136 1,516 0,725 
55560276 -0,135 1,467 0,568 -0,135 1,515 0,714 
55560374 -0,134 1,460 0,562 -0,135 1,514 0,710 
55560474 -0,134 1,454 0,555 -0,136 1,513 0,703 
55560560 -0,134 1,450 0,552 -0,137 1,512 0,698 
55560665 -0,133 1,440 0,542 -0,142 1,508 0,679 
55560762 -0,133 1,433 0,535 -0,147 1,506 0,666 
55560865 -0,133 1,426 0,528 -0,154 1,505 0,652 
55560916 -0,133 1,423 0,525 -0,158 1,505 0,646 
55561041 -0,132 1,414 0,516 -0,169 1,505 0,632 
55561133 -0,132 1,408 0,510 -0,178 1,505 0,620 
55561242 -0,132 1,400 0,503 -0,190 1,502 0,608 
55561362 -0,132 1,393 0,496 -0,193 1,500 0,605 
55561464 -0,131 1,385 0,489 -0,201 1,495 0,598 
55561573 -0,128 1,377 0,481 -0,207 1,486 0,591 
55561675 -0,123 1,370 0,476 -0,208 1,482 0,588 
55561775 -0,117 1,363 0,469 -0,210 1,474 0,584 
55561859 -0,114 1,358 0,465 -0,210 1,471 0,582 
55561983 -0,107 1,349 0,458 -0,208 1,460 0,576 
55562033 -0,104 1,346 0,455 -0,206 1,456 0,572 
55562142 -0,098 1,338 0,449 -0,200 1,448 0,566 
55562257 -0,093 1,332 0,444 -0,196 1,442 0,560 
55562364 -0,086 1,323 0,437 -0,186 1,431 0,550 
55562464 -0,081 1,316 0,431 -0,178 1,423 0,541 
55562567 -0,075 1,309 0,426 -0,173 1,417 0,536 
55562667 -0,070 1,302 0,420 -0,163 1,406 0,526 
55562755 -0,066 1,297 0,416 -0,157 1,400 0,521 
55562843 -0,061 1,290 0,411 -0,146 1,387 0,510 
55562965 -0,059 1,287 0,410 -0,141 1,382 0,506 
55563051 -0,059 1,287 0,410 -0,132 1,372 0,498 
55563149 -0,059 1,287 0,410 -0,126 1,366 0,493 
55563278 -0,059 1,287 0,410 -0,113 1,350 0,483 
55563361 -0,059 1,287 0,410 -0,107 1,343 0,479 
55563469 -0,059 1,287 0,410 -0,097 1,331 0,473 
55563557 -0,059 1,287 0,410 -0,093 1,327 0,471 
55563652 -0,059 1,287 0,410 -0,087 1,322 0,467 
55563728 -0,059 1,287 0,410 -0,084 1,320 0,466 
55563851 -0,059 1,287 0,410 -0,079 1,319 0,465 
55563942 -0,059 1,287 0,410 -0,078 1,319 0,465 
55564056 -0,059 1,287 0,410 -0,079 1,322 0,468 
55564144 -0,059 1,287 0,410 -0,081 1,323 0,470 
55564242 -0,059 1,287 0,410 -0,084 1,326 0,474 
55564357 -0,059 1,287 0,410 -0,089 1,330 0,479 
55564456 -0,059 1,287 0,410 -0,094 1,334 0,484 
55564573 -0,059 1,287 0,410 -0,102 1,339 0,490 
55564669 -0,059 1,287 0,410 -0,109 1,343 0,494 
55564768 -0,055 1,284 0,407 -0,116 1,347 0,498 
55564878 -0,049 1,276 0,401 -0,123 1,351 0,501 
55564979 -0,043 1,269 0,396 -0,133 1,356 0,505 
55565039 -0,041 1,266 0,393 -0,135 1,357 0,505 
55565139 -0,034 1,259 0,388 -0,140 1,359 0,507 
55565279 -0,026 1,249 0,381 -0,151 1,362 0,509 
55565328 -0,023 1,245 0,381 -0,157 1,361 0,509 
55565459 -0,015 1,236 0,381 -0,162 1,357 0,508 
55565561 -0,009 1,229 0,382 -0,165 1,351 0,506 
55565668 -0,002 1,222 0,382 -0,168 1,341 0,502 
55565748 0,004 1,215 0,382 -0,169 1,337 0,501 
55565845 0,009 1,209 0,383 -0,170 1,320 0,494 
55565975 0,016 1,201 0,383 -0,168 1,301 0,484 
55566057 0,022 1,194 0,383 -0,165 1,290 0,478 
55566161 0,027 1,188 0,384 -0,160 1,274 0,468 
55566256 0,033 1,181 0,384 -0,151 1,254 0,455 
55566377 0,040 1,173 0,384 -0,145 1,243 0,447 
55566462 0,043 1,170 0,384 -0,132 1,224 0,432 
55566570 0,052 1,161 0,385 -0,119 1,212 0,420 
55566649 0,058 1,154 0,385 -0,112 1,206 0,414 
55566747 0,058 1,154 0,385 -0,094 1,195 0,403 
55566848 0,058 1,154 0,385 -0,088 1,192 0,400 
55566966 0,058 1,154 0,385 -0,074 1,185 0,393 
55567060 0,058 1,154 0,385 -0,059 1,179 0,387 
55567142 0,058 1,154 0,385 -0,044 1,175 0,383 
55567271 0,058 1,154 0,385 -0,021 1,170 0,379 
55567351 0,058 1,154 0,385 -0,009 1,169 0,379 
55567475 0,058 1,154 0,385 0,003 1,168 0,379 
55567534 0,058 1,154 0,385 0,008 1,168 0,380 
55567662 0,058 1,154 0,385 0,029 1,173 0,385 
55567749 0,058 1,154 0,385 0,035 1,176 0,388 
55567841 0,058 1,154 0,385 0,041 1,179 0,391 
55567961 0,058 1,154 0,385 0,047 1,184 0,396 
55568041 0,058 1,154 0,385 0,049 1,187 0,398 
55568178 0,058 1,154 0,385 0,053 1,192 0,404 
55568259 0,058 1,154 0,385 0,054 1,194 0,405 
55568343 0,058 1,154 0,385 0,055 1,200 0,413 
55568441 0,058 1,154 0,385 0,054 1,203 0,418 
55568544 0,058 1,154 0,385 0,052 1,204 0,422 
55568679 0,058 1,154 0,385 0,046 1,205 0,426 
55568805 0,058 1,154 0,385 0,040 1,205 0,429 
55568864 0,058 1,154 0,385 0,033 1,203 0,431 
55568973 0,058 1,154 0,385 0,021 1,196 0,432 
55569076 0,058 1,154 0,385 0,016 1,193 0,432 
55569140 0,058 1,154 0,385 0,008 1,190 0,430 
55569204 0,058 1,154 0,385 0,003 1,187 0,429 
55569338 0,058 1,154 0,385 -0,011 1,181 0,423 
55569482 0,058 1,154 0,385 -0,017 1,178 0,419 
55569542 0,058 1,154 0,385 -0,021 1,176 0,416 
55569640 0,058 1,154 0,385 -0,026 1,174 0,412 
55569756 0,058 1,154 0,385 -0,033 1,172 0,405 
55569839 0,062 1,149 0,385 -0,034 1,171 0,403 
55569977 0,072 1,139 0,386 -0,043 1,170 0,391 
55570076 0,078 1,133 0,386 -0,048 1,169 0,382 
55570167 0,084 1,127 0,386 -0,052 1,168 0,375 
55570251 0,091 1,121 0,387 -0,054 1,167 0,372 
55570341 0,094 1,118 0,387 -0,056 1,167 0,368 
55570443 0,103 1,109 0,387 -0,061 1,167 0,358 
55570562 0,111 1,101 0,388 -0,062 1,167 0,352 
55570651 0,118 1,095 0,388 -0,063 1,166 0,348 
55570756 0,125 1,088 0,388 -0,062 1,165 0,343 
55570846 0,128 1,085 0,389 -0,060 1,163 0,339 
55570959 0,128 1,085 0,389 -0,057 1,160 0,336 
55571042 0,128 1,085 0,389 -0,053 1,158 0,333 
55571141 0,128 1,085 0,389 -0,043 1,152 0,330 
55571245 0,128 1,085 0,389 -0,037 1,148 0,328 
55571358 0,128 1,085 0,389 -0,026 1,143 0,326 
55571451 0,128 1,085 0,389 -0,007 1,134 0,323 
55571542 0,128 1,085 0,389 0,002 1,131 0,321 
55571671 0,128 1,085 0,389 0,015 1,126 0,319 
55571774 0,128 1,085 0,389 0,034 1,122 0,315 
55571849 0,128 1,085 0,389 0,037 1,122 0,313 
55571955 0,128 1,085 0,389 0,037 1,122 0,313 
55572058 0,128 1,085 0,389 0,051 1,119 0,308 
55572142 0,128 1,085 0,389 0,059 1,117 0,304 
55572243 0,128 1,085 0,389 0,067 1,112 0,296 
55572365 0,134 1,080 0,389 0,068 1,110 0,292 
55572456 0,140 1,074 0,389 0,069 1,106 0,285 
55572566 0,148 1,066 0,390 0,066 1,103 0,278 
55572675 0,156 1,059 0,390 0,063 1,102 0,276 
55572771 0,163 1,053 0,390 0,057 1,102 0,272 
55572863 0,169 1,046 0,391 0,045 1,103 0,270 
55572950 0,176 1,040 0,391 0,045 1,103 0,270 
55573077 0,184 1,032 0,391 0,036 1,103 0,271 
55573163 0,191 1,026 0,392 0,031 1,102 0,273 
55573276 0,191 1,026 0,392 0,025 1,101 0,277 
55573374 0,191 1,026 0,392 0,023 1,100 0,279 
55573460 0,191 1,026 0,392 0,019 1,098 0,285 
55573563 0,191 1,026 0,392 0,017 1,095 0,293 
55573661 0,191 1,026 0,392 0,017 1,091 0,301 
55573788 0,191 1,026 0,392 0,019 1,086 0,310 
55573840 0,191 1,026 0,392 0,030 1,078 0,326 
55573941 0,191 1,026 0,392 0,039 1,074 0,335 
55574044 0,191 1,026 0,392 0,049 1,070 0,342 
55574143 0,191 1,026 0,392 0,064 1,067 0,352 
55574263 0,191 1,026 0,392 0,079 1,068 0,359 
55574371 0,191 1,026 0,392 0,092 1,070 0,363 
55574455 0,191 1,026 0,392 0,096 1,070 0,364 
55574570 0,191 1,026 0,392 0,109 1,073 0,365 
55574662 0,191 1,026 0,392 0,115 1,074 0,364 
55574755 0,191 1,026 0,392 0,124 1,077 0,361 
55574865 0,191 1,026 0,392 0,128 1,079 0,357 
55574955 0,191 1,026 0,392 0,130 1,079 0,354 
55575049 0,191 1,026 0,392 0,130 1,080 0,347 
55575144 0,191 1,026 0,392 0,128 1,079 0,343 
55575249 0,191 1,026 0,392 0,124 1,078 0,336 
55575370 0,191 1,026 0,392 0,118 1,076 0,329 
55575476 0,191 1,026 0,392 0,110 1,073 0,322 
55575578 0,199 1,019 0,392 0,092 1,068 0,311 
55575671 0,205 1,013 0,392 0,089 1,068 0,309 
55575759 0,211 1,006 0,393 0,081 1,066 0,306 
55575856 0,217 1,000 0,393 0,066 1,064 0,299 
55575981 0,226 0,992 0,393 0,054 1,062 0,295 
55576037 0,230 0,989 0,396 0,043 1,062 0,293 
55576172 0,240 0,979 0,404 0,030 1,062 0,293 
55576232 0,243 0,976 0,407 0,028 1,062 0,293 
55576339 0,251 0,969 0,412 0,019 1,057 0,296 
55576427 0,257 0,963 0,418 0,017 1,054 0,299 
55576571 0,266 0,953 0,426 0,018 1,048 0,307 
55576673 0,273 0,947 0,432 0,022 1,043 0,315 
55576749 0,279 0,941 0,437 0,027 1,039 0,321 
55576871 0,281 0,939 0,439 0,040 1,033 0,335 
55576968 0,281 0,939 0,439 0,053 1,029 0,346 
55577048 0,281 0,939 0,439 0,059 1,028 0,351 
55577156 0,281 0,939 0,439 0,063 1,027 0,355 
55577263 0,281 0,939 0,439 0,080 1,024 0,368 
55577371 0,281 0,939 0,439 0,104 1,020 0,385 
55577471 0,281 0,939 0,439 0,123 1,018 0,397 
55577574 0,281 0,939 0,439 0,141 1,018 0,409 
55577624 0,281 0,939 0,439 0,148 1,018 0,414 
55577756 0,281 0,939 0,439 0,164 1,018 0,424 
55577834 0,281 0,939 0,439 0,172 1,019 0,430 
55577974 0,281 0,939 0,439 0,190 1,021 0,442 
55578073 0,281 0,939 0,439 0,196 1,021 0,449 
55578166 0,281 0,939 0,439 0,197 1,020 0,453 
55578213 0,281 0,939 0,439 0,198 1,019 0,454 
55578354 0,281 0,939 0,439 0,197 1,016 0,459 
55578449 0,281 0,939 0,439 0,193 1,011 0,464 
55578559 0,281 0,939 0,439 0,187 1,006 0,468 
55578671 0,281 0,939 0,439 0,174 1,000 0,472 
55578756 0,281 0,939 0,439 0,163 0,994 0,474 
55578855 0,281 0,939 0,439 0,141 0,988 0,478 
55578938 0,281 0,939 0,439 0,137 0,987 0,478 
55579041 0,281 0,939 0,439 0,118 0,985 0,479 
55579142 0,281 0,939 0,439 0,105 0,985 0,479 
55579243 0,281 0,939 0,439 0,097 0,986 0,479 
55579370 0,281 0,939 0,439 0,088 0,988 0,478 
55579479 0,281 0,939 0,439 0,065 0,997 0,473 
55579537 0,281 0,939 0,439 0,065 0,997 0,473 
55579643 0,281 0,939 0,439 0,052 1,007 0,468 
55579738 0,281 0,939 0,439 0,041 1,018 0,461 
55579869 0,281 0,939 0,439 0,030 1,030 0,453 
55579959 0,281 0,939 0,439 0,024 1,037 0,446 
55580061 0,281 0,939 0,439 0,018 1,044 0,435 
55580156 0,281 0,939 0,439 0,015 1,047 0,429 
55580258 0,281 0,939 0,439 0,012 1,051 0,420 
55580398 0,281 0,939 0,439 0,011 1,055 0,411 
55580457 0,281 0,939 0,439 0,010 1,058 0,402 
55580573 0,281 0,939 0,439 0,010 1,061 0,395 
55580679 0,281 0,939 0,439 0,011 1,063 0,390 
55580769 0,281 0,939 0,439 0,011 1,065 0,384 
55580864 0,281 0,939 0,439 0,013 1,067 0,378 
55580955 0,281 0,939 0,439 0,014 1,067 0,374 
55581054 0,281 0,939 0,439 0,015 1,068 0,369 
55581162 0,281 0,939 0,439 0,017 1,068 0,364 
55581245 0,281 0,939 0,439 0,019 1,068 0,361 
55581370 0,281 0,939 0,439 0,021 1,068 0,358 
55581472 0,281 0,939 0,439 0,025 1,067 0,353 
55581578 0,281 0,939 0,439 0,028 1,066 0,351 
55581661 0,281 0,939 0,439 0,033 1,064 0,350 
55581755 0,281 0,939 0,439 0,035 1,063 0,350 
55581874 0,281 0,939 0,439 0,042 1,060 0,350 
55581979 0,281 0,939 0,439 0,052 1,056 0,353 
55582081 0,281 0,939 0,439 0,059 1,054 0,356 
55582166 0,281 0,939 0,439 0,064 1,053 0,359 
55582271 0,281 0,939 0,439 0,071 1,052 0,364 
55582377 0,281 0,939 0,439 0,075 1,051 0,368 
55582482 0,281 0,939 0,439 0,077 1,051 0,371 
55582581 0,281 0,939 0,439 0,079 1,051 0,376 
55582658 0,281 0,939 0,439 0,081 1,052 0,381 
55582780 0,281 0,939 0,439 0,083 1,051 0,386 
55582840 0,281 0,939 0,439 0,084 1,050 0,394 
55582946 0,281 0,939 0,439 0,083 1,048 0,399 
55583065 0,281 0,939 0,439 0,082 1,047 0,403 
55583172 0,281 0,939 0,439 0,077 1,043 0,407 
55583272 0,281 0,939 0,439 0,074 1,041 0,408 
55583370 0,281 0,939 0,439 0,070 1,039 0,409 
55583474 0,281 0,939 0,439 0,065 1,037 0,409 
55583537 0,281 0,939 0,439 0,061 1,034 0,407 
55583653 0,281 0,939 0,439 0,057 1,033 0,406 
55583756 0,281 0,939 0,439 0,052 1,031 0,403 
55583854 0,281 0,939 0,439 0,047 1,029 0,399 
55583956 0,281 0,939 0,439 0,043 1,027 0,394 
55584054 0,281 0,939 0,439 0,038 1,025 0,388 
55584119 0,281 0,939 0,439 0,035 1,024 0,383 
55584256 0,281 0,939 0,439 0,031 1,023 0,374 
55584360 0,281 0,939 0,439 0,028 1,023 0,365 
55584454 0,281 0,939 0,439 0,025 1,024 0,357 
55584577 0,281 0,939 0,439 0,022 1,027 0,346 
55584698 0,281 0,939 0,439 0,020 1,028 0,341 
55584752 0,281 0,939 0,439 0,018 1,032 0,331 
55584852 0,281 0,939 0,439 0,016 1,034 0,325 
55584972 0,281 0,939 0,439 0,015 1,037 0,320 
55585068 0,281 0,939 0,439 0,015 1,038 0,319 
55585172 0,281 0,939 0,439 0,015 1,041 0,316 
55585273 0,281 0,939 0,439 0,015 1,043 0,314 
55585354 0,281 0,939 0,439 0,015 1,043 0,314 
55585436 0,281 0,939 0,439 0,016 1,044 0,314 
55585570 0,281 0,939 0,439 0,017 1,045 0,314 
55585661 0,281 0,939 0,439 0,019 1,044 0,315 
55585749 0,281 0,939 0,439 0,021 1,043 0,317 
55585853 0,281 0,939 0,439 0,024 1,042 0,320 
55585953 0,281 0,939 0,439 0,028 1,041 0,325 
55586077 0,281 0,939 0,439 0,031 1,039 0,327 
55586170 0,281 0,939 0,439 0,033 1,038 0,330 
55586258 0,281 0,939 0,439 0,037 1,036 0,333 
55586347 0,281 0,939 0,439 0,041 1,034 0,338 
55586489 0,281 0,939 0,439 0,047 1,031 0,342 
55586545 0,281 0,939 0,439 0,050 1,030 0,345 
55586644 0,281 0,939 0,439 0,055 1,027 0,349 
55586762 0,281 0,939 0,439 0,066 1,022 0,354 
55586864 0,281 0,939 0,439 0,074 1,018 0,355 
55586974 0,281 0,939 0,439 0,080 1,015 0,356 
55587068 0,281 0,939 0,439 0,085 1,013 0,355 
55587177 0,281 0,939 0,439 0,094 1,008 0,353 
55587260 0,281 0,939 0,439 0,096 1,007 0,352 
55587354 0,281 0,939 0,439 0,099 1,005 0,350 
55587443 0,281 0,939 0,439 0,101 1,002 0,347 
55587562 0,281 0,939 0,439 0,103 1,001 0,346 
55587654 0,281 0,939 0,439 0,105 0,999 0,343 
55587753 0,281 0,939 0,439 0,106 0,998 0,340 
55587846 0,281 0,939 0,439 0,106 0,998 0,340 
55587947 0,281 0,939 0,439 0,105 0,998 0,338 
55588044 0,281 0,939 0,439 0,105 0,999 0,337 
55588172 0,281 0,939 0,439 0,103 1,000 0,336 
55588222 0,281 0,939 0,439 0,101 1,001 0,336 
55588338 0,281 0,939 0,439 0,098 1,003 0,335 
55588476 0,281 0,939 0,439 0,094 1,006 0,336 
55588540 0,281 0,939 0,439 0,093 1,007 0,336 
55588658 0,281 0,939 0,439 0,086 1,015 0,340 
55588715 0,281 0,939 0,439 0,083 1,018 0,341 
55588852 0,281 0,939 0,439 0,076 1,025 0,346 
55588957 0,281 0,939 0,439 0,073 1,029 0,350 
55589075 0,281 0,939 0,439 0,070 1,033 0,355 
55589175 0,281 0,939 0,439 0,068 1,035 0,360 
55589252 0,281 0,939 0,439 0,068 1,036 0,361 
55589347 0,281 0,939 0,439 0,067 1,035 0,365 
55589452 0,281 0,939 0,439 0,066 1,034 0,368 
55589558 0,281 0,939 0,439 0,066 1,033 0,372 
